text;label
To assess the robustness of our results we performed sensitivity analysis on the swing weights assigned to each single attribute value function.;0
Sensitivity analysis allows us to see the impact on the MAVF score when adjusting the weights within a given range and provides feedback regarding biases in the modeling and elicitation procedures.;0
For every combination of weight adjustments, we consistently identified 12 of the 138 PSCs with the highest MAVF score indicating them as most likely candidates for initial strategy comparisons.;0
In fact, four PSCs never changed position.;0
These results strengthen the case that the underlying MODA framework is robust and that we have adequately captured the value preferences for procured goods and services.;0
Past research supports the argument that multi-attribute utility modeling typically yields valid mathematical representations of the preferences of decision-makers.;0
Lastly, to further examine our MODA framework, we assessed eleven PSCs that were not part of the organization's originally prioritized set of 138.;0
8 plots these PSCs based on their respective SAVF scores.;0
We observe two PSCs that are positioned in the Leverage quadrant.;0
They represent a combined annual spend of nearly $25M.;0
However, these two PSCs were not originally prioritized by the organization's internal approach to be considered for strategic sourcing initiatives.;0
This was due to the fact that the organization's internal analysis used overall spend with their KPI scoring criteria as a means to prioritize PSCs.;0
Although we understand the organization's desire to focus its efforts on PSCs that have large impacts on its overall budget, our analysis highlights that these prioritization criteria may result in potential missed opportunities for strategic sourcing.;0
In fact, this discussion promotes positioning PSCs within the KPM using the MODA-framework as an effective starting point a priori to implementing the organization's usual internal analysis.;0
We also identify PSC G002, positioned in the Strategic quadrant.;4
A score of 0 was assigned for the supply market complexity SAVF due to IBISWorld not providing any market research for this type of service.;0
This seems to indicate that a buyer's market may not exist.;0
Therefore, according to our scoring criteria, we assumed this is a complex market in which to operate and the organization confirmed this assumption.;0
This, along with the fact that spending remained steady from 2010 to 2014, resulted in G002 being positioned in the Strategic quadrant.;4
Although G002 is only responsible for an average of $3.6M of annual spend for 2010-2014, the KPM appropriately positions it in the Strategic quadrant.;4
Again, by not considering KPM position first and only relying on the combination of KPI score and overall spend, the organization may not be able to identify PSCs that should require further investigation as a result of its divergence from the Leverage quadrant.;2
Finally, after calculating the MAVF scores for these non-prioritized PSCs and including them in the Cost-Benefit Trade Space plot, we find that the Pareto Optimal Set does not change.;0
Again, this is due to the low FY10-14 spend of the non-prioritized PSCs.;0
We noted that although non-prioritized PSCs may not land in the Pareto Optimal Set, the aggregate spend of non-prioritized PSCs within the Leverage quadrant should not be overlooked.;2
We emphasize that the Leverage Quadrant is the starting point for finding PSCs with high potential for maximizing value impact while minimizing risk exposure.;2
The KPM helps identify such PSCs.;0
The Pareto Optimal set simply identifies which of those PSCs to select first for implementing strategic sourcing efforts.;0
Strategic purchasing is a critical element of success for today's organization and applying a purchasing portfolio approach has become one of the dominant purchasing strategies.;0
Moreover, Kraljic's portfolio matrix has become the fundamental structure that most purchasing portfolio strategies rely upon.;0
However, within the extant literature, positioning products and services within the different quadrants of the KPM is primarily based on subjective judgment of the decision makers.;0
This has left two important questions unresolved.;0
How does a purchasing manager quantitatively and objectively position a product or service within the matrix?;0
Which products and services should the organization focus on first when implementing a strategic sourcing initiative?;0
The proposed approach helps to address the current gap in the KPM literature regarding the necessity to identify and apply a quantitative method to position items within the KPM.;0
With limited applications of quantitative techniques to position items within the KPM, our method expands the objective and quantitative rigor that can accompany a KPM application.;0
Furthermore, our approach goes beyond the quantitative positioning of product and services in the KPM, but also provides a rigorous approach to quantitatively and objectively rank-order products and services for strategic sourcing initiatives.;0
Specifically, we introduce the use of MODA into the KPM literature base to capture the value preferences of decision makers.;0
First, we applied a SAVF to objectively quantify the dimensions and attributes of the products and services.;0
We then leverage swing weights and a MAVF to rank-order the products and services to identify those, which represent the most likely candidates for strategic sourcing opportunities.;0
A cost-benefit comparison further refined this list by identifying the Pareto optimal set of products and services most conducive to strategic sourcing opportunities.;0
A sensitivity analysis and validation set assessment was performed to ratify the robustness of our methodology.;0
Our approach is managerial relevant since it not only improves the objectiveness, quality, and confidence of positioning products and services within the KPM matrix, but it also helps decision makers identify those products and services that are optimal candidates to begin strategic sourcing initiatives.;0
Due to the ease of implementation, organizations can quickly implement our solution.;0
Furthermore, by leveraging the swing weights and sensitivity analysis, procurement managers will understand how the solution space changes based on managerial preferences.;0
This allows managers to identify those products and services that consistently appear optimal for strategic sourcing initiatives regardless of preference structure.;0
The organization whose data was used for this research acknowledged that the objective and quantitative approach proposed and demonstrated by this research represents a simpler and faster approach than the subjective approaches advocated in the literature.;0
The leadership also acknowledged that this approach led to higher quality and more insightful results than the approaches they had used in the past.;0
The management team is excited about the time and effort savings that this new approach represents.;0
They also view this approach as a way of providing objective continuity across leadership changes and between the various levels of leadership within their organization.;0
Despite the rigor of our analysis, we accept that certain limitations exist that might entice further research.;0
First, our analysis leverages a SAVF for each of the attributes assessed.;0
Future research can expand this approach by incorporating MAVFs so that multiple measures could be used to value a given attribute.;0
Moreover, future research can strive to incorporate new attributes that potentially contribute to the two dimensions.;0
Furthermore, our research focuses on quantifying the attributes of procured products and services and indicating where strategic sourcing efforts should focus first.;0
However, our research does not identify the appropriate procurement strategy techniques that should be applied to these identified opportunities.;0
Future research should seek to link the results of our quantified approach to specific procurement strategies to provide decision makers with a complete purchasing portfolio framework.;0
An additional limitation of this analysis is the lack of support for the cutoff values that produce the four KPM quadrants.;0
Future research should analyze possible cutoff value approaches, whether they are determined from statistical properties of the data such as median, mean, standard deviations, or quantiles, and see how these change the interpretation of the results or perspective.;0
This may provide significant insight into whether the current arbitrary 0 cutoff is reasonable or if alternative approaches are more appropriate depending on the business context.;0
Lastly, this analysis relies on the data from a single organization.;0
Future research should strive to replicate the approach advocated here using data from other organizations to perhaps strengthen the overall generalizability of the approach, to verify whether or not the assumptions made hold true in other contexts, and to determine whether or not the cutoff values utilized are equally applicable to other organizations.;0
Many organizations only leverage a fraction of what could potentially be managed and saved through strategic sourcing.;0
Strategic sourcing even one additional percent of the spend of large organizations could equate to billions of dollars of value improvement.;0
Implementing strategic sourcing via a purchasing portfolio framework, organizations have the opportunity to more aggressively leverage their buying power and select appropriate sourcing strategies and tactics.;0
With Kraljic's portfolio matrix being the most widely used diagnostic and prescriptive purchasing portfolio framework, this research greatly contributes to this framework by providing a more quantitative and rigorously grounded matrix.;0
This provides purchasing managers an objective, quantitative approach to identify products and services ripe for strategic sourcing initiatives.;0
Recently, purchasing portfolio models have received considerable attention from academic and business world.;0
Obviously, not all products and not all buyer-supplier relationships are to be managed in the same way.;0
In general, purchasing portfolio models aim at developing differentiated purchasing and supplier strategies.;0
Kraljic introduced the first comprehensive portfolio approach for purchasing and supply management.;0
Kraljic s approach includes the construction of a portfolio matrix that classifies products on the basis of two dimensions.;0
The result is a matrix and a classification in four categories.;0
Bottleneck.;3
non-critical.;1
Leverage.;2
strategic items.;4
Each of the four categories requires a distinctive approach towards suppliers.;0
Non-critical items require efficient processing, product standardization, order volume and inventory optimalization.;1
Leverage items allow the buying company to exploit its full purchasing power, for instance through tendering, target pricing and product substitution.;2
Bottleneck items cause significant problems and risks which should be handled by volume insurance, vendor control, security of inventories and backup plans.;3
A further analysis of the strategic items is recommended.;4
By plotting the buying strengths against the strengths of the supply market, three basic power positions are identified and associated with three different supplier strategies.;0
Exploit.;2
Diversify.;3
The general idea of Kraljic s model is to minimize supply risk and make the most of buying power.;0
Although other models have been developed, Kraljic s approach subsequently became the dominant approach to what the profession regards as operational professionalism.;0
Lamming confirmed that Kraljic s matrix remains the foundation of purchasing strategy for many organizations across different sectors.;0
Purchasing portfolio models have gained ground in both academic research as well as in practice.;0
In the course of time, the Kraljic approach has entered many textbooks on purchasing and supply management.;0
In contrast with a growing acceptance and use of purchasing portfolio models, there are problems and unanswered questions.;0
In general, decisions based on portfolio models are proven to be sensitive to the choice of dimensions, factors, and weights.;0
Day concluded that measurement is considered to be the Achilles heel for all portfolio models.;0
What is exactly meant by profit impact and supply risk?;0
How could or should we measure these dimensions in practice?;0
Nellore pointed at the risk that the variables used in portfolio analysis might not be accurate proxies for the dimensions they are supposed to measure.;0
Theory does not provide prescriptions or procedures for measurement, leading Ramsay to conclude that these concepts are actually made up of a number of nebulous concepts without operational dimensions.;0
He emphasized that the weighting of each factor is the most important part of the implementation process, but at the same time very subjective.;0
The decision-makers must come to an agreement on the relative importance of each factor.;0
Besides that, there are usually demarcation problems with respect to the measurement of key variables.;0
What is an indicator for high supply risk?;3
If we have problems discriminating between categories, then the classification of products will be arbitrary and so will be the provided recommendations.;0
They concluded that recommendations should be applied with reserve, especially if a product is positioned near a demarcation line.;0
Organizations should determine their own criteria and their own specific threshold values.;0
The introduction of the Kraljic portfolio approach can be considered as a major breakthrough in the development of professional purchasing.;0
He concluded that Kraljic s approach represents the most important single diagnostic and prescriptive tool available to purchasing and supply management.;0
However, others find the Kraljic approach counter-productive.;0
Providing recommendations either to exploit power.;2
Or to avoid risk associated with the supplier exercising power.;3
It is argued that the complexity of business decisions does not allow for simple recommendations.;0
How could one deduce strategies from a portfolio analysis that is based on just two dimensions?;0
In addition, several authors have described and presented similar portfolio models, be it from a rather normative and deterministic perspective: one overall purchasing strategy for each cell/category.;0
From such publications it might be assumed that all strategic items should be managed by means of strategic partnerships.;0
Often, the suppliers side of the buyer-seller relationship is considered as a disregarded element in Kraljic s model.;0
The Kraljic approach does not explicitly take into account the possible strategies and reactions of suppliers.;0
In a critical review of the Kraljic approach, argued that purchasing portfolio models using given products as a point of departure, in addition to a dyadic perspective, may be counterproductive where purchasing efficiency is concerned.;0
He confirmed that it is imperative for any portfolio use to indicate the characteristics of the supplier with regard to the specification generation, the required relationship and the required type of specification for a given component.;0
The design of a product entails issues that are not explicitly considered in portfolio models.;0
Obviously, whether the product is developed by the supplier, the customer or developed jointly impacts on the relationships between parties.;4
Mismatches between buyer and seller are likely to occur if one does not take into account how a supplier assesses the situation.;0
A partnership is only possible if that is the strategic intent of both parties.;4
Unquestionably, organizations must match their intentions and strategies.;4
He stated that strategies that are solely based on Kraljic s matrix lack the dynamics of the power that the supplier can obtain.;0
They pointed at the natural conflict of interests in buyer-supplier relationships.;0
As a result, positions in the Kraljic matrices will always be amendable to the dynamics of buyer/seller relationships.;0
Parties are inclined to seek for possibilities of influencing their relative power position.;0
Cox explicitly posited that a sufficient condition of success would be the ability to find ways to move from current positions of power to other more favourable positions.;0
The Kraljic framework, however, does not provide guidelines for movements within the matrix.;0
It is not clear if and how other positions in the matrix are to be pursued through the implementation of the recommended strategies.;0
Under which conditions would it be advisable and feasible to pursue movements in the matrix?;0
How should those movements be accomplished?;0
So far, we have discussed a number of issues and unanswered question with respect to Kraljic s portfolio approach.;0
This critique of Kraljic, however, does not include the experience of practitioners.;0
How do purchasing professionals handle such issues in practice?;0
In general, what could we learn from their experience?;0
Little is known about the actual use of portfolio models in purchasing.;0
Most publications are conceptual or anecdotal by nature.;0
This empirical study addresses the gap between the conceptual problems and the actual employment of purchasing portfolio models.;0
The cases studies clarify the handling of measurement and strategic issues by experienced professionals.;0
The main objective of the case studies is to identify and to describe advanced current practices with respect to purchasing portfolio models.;0
The cases studies are aimed at answering the following set of research questions.;0
Considering the unclear guidelines and the unanswered questions with respect to the measurement of dimensions in purchasing portfolio analysis, how are these issues handled to the satisfaction of experienced purchasing professionals?;0
What kind of objectives and strategies are applicable, using Kraljic s portfolio matrix?;0
What kind of movements are considered in the Kraljic matrix, in terms of current positions, future positions and strategies?;0
Three in-depth case studies were conducted, involving Dutch industrial firms.;0
The case companies were selected on their experience with the use of a purchasing portfolio approach.;0
A selective, non-random sample is in line with the exploratory nature of the research questions at hand.;0
Naturally, the composition of the sample is not made with the aim of being statistically representative of a population.;0
Because we wanted to explore different possibilities of the portfolio approaches, different units of analysis were included.;0
The first case study dealt with the use of a portfolio approach on the corporate level of the company, aimed at synergy and leverage across business units.;0
The second case company is a large, global business area with plants all over the world.;0
In more than 30 countries comparable portfolio analyses are performed for the different sub-business units.;0
The portfolio analysis concerns the procurement of ingredients, to be used in the end product, coatings.;0
The third case is performed at the business unit level as well.;0
However, the business context differs to a large extent.;0
It is a fairly small, basically national manufacturer of technologically advanced modules.;0
The importance of the limited number of customers is omnipresent.;0
As a first-tier supplier, it performs the portfolio analysis for each major customer separately.;0
All items are positioned that are used for the production of the custom-made product for a specific customer.;0
Obviously, there is a different business context for the three cases.;0
Appendix A summarizes the main situational factors that describe the most notable case specific circumstances.;0
Data were collected primarily through semi-structured interviews and secondary resources, such as internet web sites, annual reports, internal reports, and purchasing plans.;0
A total number of 28 interviews were conducted.;0
The case studies entailed the use of a key-informant method, interviewing a selected, limited number of participants.;0
Informants were all chosen for their specialized knowledge of and experience with the use of portfolio models in real-life purchasing, notably business unit managers, purchasing managers and senior buyers (judgement sample).;0
From the various scopes of the case studies, it can be concluded that a purchasing portfolio approach can be applied on many different levels of aggregation.;0
The generic nature of the Kralic approach allows for customization, implying that users have to make all kinds of decisions, implementing the portfolio analysis.;0
We have found that measurement issues and strategic issues are handled in different ways.;0
Some of the differences can be explained by differences of scale, scope, value proposition and supply chain position.;0
The conditions on end markets, the requirements of customers, and the overall business strategy were found to be significant circumstances for the selection of purchasing and supplier strategies.;0
The case studies illustrate differences in use frequency, occasion, and purpose.;0
In every company a champion could be found, introducing and supporting the portfolio analysis.;0
In our case studies, these product champions were the highest purchasing professionals in the organization.;0
It should be noted that performing a portfolio analysis means teamwork.;0
The views of colleagues from different fields of expertise should be added to the more functional purchasing perspective.;0
For a designer replaceability might be important, while the production manager might focus on risk of failure.;0
For reasons of support and implementation, a cross-functional team is required, with representatives from all relevant departments and specialist fields.;0
It summarizes some of the most significant characteristics of the investigated portfolio approaches, examining use issues and measurement issues.;0
It was found that in all investigated case studies, the positioning of items (the measurement) was followed by a process of reviewing the positions in the matrix and a process of reflection on the consequences.;0
Whatever method is selected, there are always subjective choices, limitations and elements that influence the actual positioning in the matrix.;0
On closer consideration, questions have always to be answered for each position that is found in the matrix.;0
Where are points of intervention?;0
In other words, after the matrix is filled, users reflect on the results.;0
If necessary, manual adjustments are made.;0
In-depth discussions on the positions in the matrix are considered as the most important phase of the analysis.;0
Strategic discussions provide deeper insights and may lead more easily to consensus-based decisions.;0
It is felt by the users that the Kraljic framework facilitates these important discussions to a large extent.;0
The first research question of this study refers to measurement problems, associated with the use of a portfolio approach: how do experienced professionals handle issues with respect to the measurement of dimensions and factors?;0
This question will be answered, by describing the solutions developed by different professionals.;0
The case studies identified three kinds of different approaches to the measurement issues, connected to every purchasing portfolio analysis.;0
We found a close connection between the measurement method and the handling of the demarcation problem.;0
The measurement methods also specified other measurement issues, such as the selection of dimensions and the determination of weights and scores.;0
The consensus method is predominantly based on a process of reasoning and discussing.;0
The reaching of consensus is very important when choices are made with respect to the measurement of variables and factors, and ultimately for the positioning of product in the matrix.;0
Advocates of this approach regard this as a very attractive feature of the portfolio analysis that is being used.;0
Profound, open discussions about purchasing issues are considered as the most critical part of strategy development.;0
Differences of opinions become very clear, allowing for a true strategic discussion.;0
As a rule, points of view always have to be substantiated by facts.;0
DSM uses this consensus method for years.;0
Users are content with the flexibility and possibilities of this consensus-based approach.;0
Just one key variable is selected per dimension.;0
The financial value of items comes very close to the profit impact, the supply risk is usually operationalized by the number of suppliers.;0
As a result, positions in the matrix can be determined in a rather quick and unambiguous way.;0
The one-by-one method is quite popular with purchasing professionals.;0
The user does not need an advanced information system that includes quantitative or quantifiable data on a set of factors.;0
A related benefit is that it allows for the comparison of different matrices that use the same variables.;0
In addition, the method allows identifying to what extent products can shift to another quadrant.;0
For instance, suppose a product is a raw material that is only available from one mine in the world, owned by one supplier.;4
Suppose a product is a raw material of which the buying company requires its specifications to meet extremely high-quality elements.;4
Obviously, products A and B will be positioned in the strategic quadrant.;0
While product A can hardly be shifted, product B could be moved towards the leverage quadrant, provided that its specification would be defined less strict, which opens the market to more supplier.;2
In other words, additional background information is needed on products, markets and suppliers, in order to avoid that opportunities or threats might be neglected.;0
It uses a weighted factor score method that includes a number of factors for each dimension.;0
The method allows for a completely customized approach, deciding on factors, weights, and scores.;0
Total scores per dimension are calculated in an additive model.;0
Through the multiplication of scores and weights, the sub-scores are added to a single value.;0
Implicitly, it is assumed that a lower score on a factor can be compensated by a higher score on another factor.;0
The user of an additive model should ask himself if this is an acceptable line of reasoning.;0
For instance, if there is just a single supplier delivering a certain product, then there is a maximal dependence on this supplier.;4
Would it be possible that the resulting supply risk is compensated by other factors?;0
Depending on the level of aggregation, it could be necessary to dispose of a large number of quantitative data that are rarely available in a purchasing information system.;0
Working with constituent factors, the overall picture can be hard to see, especially when dealing with large number of factors and weights.;0
On the other hand, the portfolio analysis can be fully customized, according to one s own views and requirements.;0
All relevant factors can be included in the analysis.;0
It provides an overview of the main differences between these three measurement methods.;0
The decision on the measurement method can be based on the following selection criteria, which are derived from the specific advantages and disadvantage of the methods.;0
The required objectiveness, number of key factors, available time, needed customization and flexibility.;0
The investigated cases made clear that the development of portfolio-based strategies requires additional information.;0
In all case studies, it was found that additional information has been included in the portfolio analysis.;0
The business strategy of them focuses on technological innovations, as first tier supplier.;0
Purchasing and supply have to connect with these basic principles, partnering key suppliers for early involvement in product development and product improvement.;4
The basic points of departure of it are for instance rather different, a firm that operates from an operational excellence perspective, always looking for cost reductions and efficiency.;0
The marketing requirements on end markets are clearly translated by them in guidelines for the development of purchasing strategies.;0
Commodity markets are distinguished from niche markets, which affect the selection of purchasing objectives and strategies to a considerable extent.;0
Obviously, the purchasing professional will take into account the situations on specific supply markets and the assessments of individual suppliers.;0
Items with high supply risks will be treated differently, according to the reliability, the performance, the competences, and the intentions of the connected suppliers.;3
The second research question of this study refers to the objectives and strategies.;0
The research revealed three levels of portfolio-based objectives: the item level, the category level, and the matrix level.;0
In all of the three investigated cases, objectives were formulated at the item level.;0
On a category level, objectives can be formulated for the four quadrants.;0
For instance, DSM wants to empty the non-critical category as much as possible.;0
Finally, it is possible to make statements on the matrix level.;0
The non-critical categories should be as empty as possible, by means of standardization and pooling of requirements.;1
The leverage category should be filled with partners of convenience, meeting key success factors of business units.;2
The strategic category should only include strategic partners, with the proper capabilities for codesign.;4
They use an even more sophisticated system of developing portfolio-based objectives.;0
For each area business unit the whole matrix is assessed, mainly based on the situations on their end markets.;0
For instance, niche markets require high-quality ingredients.;4
A logical consequence is that the strategic quadrant will be filled with a relatively large number of key suppliers, with whom close relationships are maintained.;4
The case studies clarified the selection of portfolio-based strategies for the four categories, which bring us to the question of how to find common ground between those different kinds of strategies.;0
At first sight, we concluded that they were incomparable.;0
However, taking a closer look and taking up a higher level of abstraction, we did found some striking similarities, in spite of the differences in the level of the investigated cases.;0
The strategies and their conditions usually refer to possibilities to reduce the dependence on a supplier and to possibilities to increase buying power.;2
The third research question explicitly refers to possibilities of moving in the matrix.;0
The case studies revealed that, additionally to Kraljic s theory, experienced practitioners were very aware of the different choices within each quadrant.;0
Based on the interviews and the overview of selected strategies, we have concluded that for each category two different kinds of strategic directions can be distinguished.;0
Holding on to a position implicitly means that current circumstances are taken for granted.;0
We have observed that a position in the matrix can be accepted for different reasons, sometimes positive, sometimes referring to a negative choice.;0
A position might be preferred because a firm is convinced that it is the best position for a certain item.;0
In other cases a position might be accepted, because there are no realistic possibilities for change.;0
The first type of strategies are of a more active, radical nature.;0
When possible and desirable, other positions in the matrix are identified and pursued.;0
This dichotomy between holding position and moving to another position has laid the foundation of the conceptual model of strategic directions in the Kraljic-Matrix.;0
If we take a look at the bottleneck, those movements are pursued that reduce the supply risk.;3
In terms of the matrix, this means moving to the left.;0
Non-critical items are moved upwards.;1
Leverage positions could be exchanged for strategic positions.;2
We will elaborate the strategic directions that can be identified in the conceptual model.;0
Bottleneck: Decomplex the product, find a new supplier.;3
Bottleneck items are by definition of low value and of high risk.;3
It should be interesting enough, especially from an economic point of view, to search for other solutions.;3
The most common alternatives refer to the product.;0
Broadening specifications or decomplex to the supplier.;3
This means a shift towards the non-critical quadrant.;1
Accept the dependence on a supplier, assurance of supply.;3
If no other options are feasible, then the category remains the same.;0
A responses to unfavourable bottleneck positions is contingency planning in combination with risk analysis.;3
Common responses to unfavourable bottleneck positions is consignment systems, long-term contracting with an emphasis on quality and assurance of supply.;3
A responses to unfavourable bottleneck positions is ultimately keeping stocks.;3
Non-critical: pooling of requirements.;1
Preferably, non-critical items are put together in large quantities, increasing the buying power of the firm.;1
If necessary, a process of standardization is pursued.;1
The pooling strategy is executed by a framework agreement with a preferred supplier, systems contracting, a Vendor Managed Inventory system, or an e-procurement solution.;1
The strategic direction is in all cases toward the leverage quadrant, resulting in lower direct and indirect purchasing costs.;2
Individual ordering, efficient processing.;2
Whenever it is not possible to pool the purchasing requirements, the only remaining option is some type of individual ordering, for instance by means of a purchase card.;1
The purchasing strategy is aimed at reducing the indirect purchasing costs which are connected with administrative activities.;1
Leverage: exploit buying power, maintain a partnership of convenience.;2
The generally preferred leverage position can be used for a rather aggressive supplier management.;2
Competitive bidding and short-term contracts are feasible options to exploit the leverage position.;2
The dominant power position allows for a command strategy.;2
In one of the investigated cases, leverage suppliers are aptly referred to as partners of convenience.;2
Develop a strategic partnership.;4
The position is abandoned in search for a more strategic partnership with a supplier.;4
A cooperative strategy is only pursued, if the supplier involved is willing and capable of contributing to the competitive advantage of the firm.;4
Such a new role is only feasible for technologically advanced suppliers.;4
The case studies revealed that the move from leverage to strategic should be considered as an exception to the rule.;0
Strategic items: maintain a strategic partnership.;4
Long-term relationships with key suppliers should always contribute to the competitive advantage of the firm, as we have underlined.;4
Such relationships include mutual trust, mutual commitment, and an open exchange of information.;4
A successful partnership can be very valuable for both parties.;4
Accept a locked-in partnership.;4
On the other hand, a position in the quadrant may be due to unchosen, unfavourable conditions.;3
The resulting locked-in situation is commonly caused by a patent position, a monopoly position, high switching costs, asset specificity or by the directions of a major customer.;4
This may start a painful process of reducing the dependence on the supplier involved.;3
With these generic descriptions of purchasing strategies, based on portfolio analysis, we have answered the third research question: what kinds of movements are considered in the Kraljic matrix?;0
We have filtered and analysed the responses in the interviews and summarized the findings.;0
The case studies departed from the contention that we needed to gain a better understanding of how purchasing portfolio models are being used in practice and how they could be used by purchasing professionals in order to pursue effective differentiated purchasing strategies.;0
Publications have identified a number of problems and unanswered questions, but they do not reveal how purchasing professionals actually handle those issues.;0
This study has clarified these issues, describing advanced practices with respect to purchasing portfolio models.;0
The research questions referred to measurement issues and portfolio-based strategies.;0
The investigated cases provided useful insights in the possibilities and actual employment of purchasing portfolio analysis.;0
Each method satisfies the needs and expectations of the different users.;0
The reason for this can be found in the additional steps that have to be taken in the portfolio analysis.;0
Before strategic actions are determined, it is imperative to complete a further process of interpreting and reflecting on the results.;0
The filling of a matrix should be considered as the starting point of portfolio analysis, definitely not the finishing point.;0
After the matrix is filled, it is imperative that users reflect on the results.;0
If necessary, manual adjustments should be made.;0
In-depth discussions on the positions in the matrix are considered as the most important phase of the analysis.;0
Strategic discussions provide deeper insights and may lead more easily to consensus-based decisions.;0
It is felt by the users that the Kraljic framework facilitates these important discussions to a large extent.;0
Some argue that the complexity of business decisions does not allow for simple recommendations.;0
How could one deduce strategies from a portfolio analysis that is based on just two basic dimensions?;0
Actually, the answer is simple: one cannot!;0
The supplier s side should be included in any strategic thinking on the field of purchasing and supply management.;0
Practitioners have found a reply to the critique of the Kraljic approach, which stated that the supplier s side is a disregarded element in Kraljic s model.;0
The selection of portfolio-based purchasing strategies was explored as well.;0
Based on the case studies, a conceptual model of strategic directions has been presented, providing insights and overview of the main strategic choices for the categories in the matrix.;0
In addition to Kraljic s strategic recommendations, different kinds of strategic responses were identified and described for each item category.;0
At the right side of the matrix, movements are pursued in order to reduce a high level of supply risk.;3
In terms of the matrix, this means moving to the left.;0
Non-critical items are preferably moved upwards, exceptionally leverage positions are exchanged for strategic positions.;1
These are the most common movements within the matrix.;0
We have described and discussed the critique of Kraljic s model.;0
The research findings indicate that experienced practitioners have found effective solutions to these problems.;0
We must conclude that the portfolio approach is very helpful in positioning commodities in the different segments and in developing differentiated purchasing strategies.;0
However, we should bear in mind that there is no simple, standardized blue print for the application of the portfolio analysis.;0
It requires critical thinking and sophistication of purchasing management.;0
Although the findings are based on a limited number of case studies, the authors feel that the study has contributed to a better assessment of the critique on Kraljic s model and to a better understanding of the possibilities of a purchasing portfolio approach in practice.;0
Portfolio models have received considerable attention in the recent literature about professional purchasing.;0
The best known portfolio model was introduced by Kraljic.;0
According to Kraljic a firm s supply strategy depends on two factors.;0
His model has had a broad influence on professional purchasing.;0
Kraljic s seminal paper has started a stream of conceptual and empirical research on the use and possibilities of a portfolio approach in purchasing.;0
Other scholars have introduced variations of the original Kraljic matrix.;0
The resulting matrices are quite similar to the Kraljic matrix in that they employ comparable dimensions and derive largely equivalent recommendations.;0
With the help of this matrix, professional purchasers can differentiate between the various supplier relations and choose strategies that are appropriate for each category and thereby effectively manage suppliers.;0
The introduction of the Kraljic matrix has inspired academic authors to undertake further research into portfolio models, such as issues of power and dependence, purchasing portfolio usage and purchasing sophistication, the dynamic nature of purchasing strategies in the matrix, web-based the procurement of MRO-items, the link to the specification process, supplier development in product development.;0
However, as mentioned previously, the reported use of portfolio models within an international environment is scarce.;0
Given the added complexity of international sourcing and the established effectiveness of portfolio models to reduce complexity, an explorative study is desired.;0
Akzo Nobel Coatings works with price indices for raw materials.;0
Every year purchasing plans are developed, including specific goals for specific product categories.;0
Targets and goals are formulated in terms of these indices.;0
A critical benchmark concerns the prices that are being paid by competitors.;0
Akzo Nobel Coatings demands prices below the ones that are paid by its competitors.;0
Akzo Nobel Coatings operates on a lower and later principle.;0
It wants prices that are lower than the prices paid by competitors, and in case of a price increase it wants to be subject to that rise at a later point in time.;0
Akzo Nobel Coatings is hesitant about being dependent on suppliers.;3
Dependence costs money, is the general conviction.;3
The positioning in its end markets are an important consideration in creating a logical fit between purchasing strategies and marketing strategies.;0
From a global sourcing perspective the use of the purchasing portfolio tool is a good example of the management of internal interfaces within business units.;0
In a commodity market, it must deal with low margins and large quantities in aggressive, competitive markets.;0
Specifications are general, resulting in flexibility in switching from one supplier to another.;2
Contracts are on a short-term basis, price negotiations are tough, and the logistic demands on the suppliers are high.;2
In its niche markets, Akzo Nobel Coatings exacts relatively high margins.;0
The delivery times and high quality are the main selling points.;0
As a result, these are important criteria for suppliers, too.;0
High product quality in end markets requires high-quality ingredients.;0
In return, high margins in end markets allow for expensive raw materials.;0
Akzo Nobel Coatings is engaged in close relationships with suppliers.;4
Switching costs are relatively high.;4
Purchasing s job is to maintain the required quality.;0
The R&D department is involved in product improvement and is guarding the company s technological edge.;0
What is the added value of this supplier to our company?;4
They are expected to perform in the areas of product quality, reliability of delivery, price, technical capabilities, and general management.;0
In return, Akzo Nobel Coatings receives volume discounts.;0
Preferred suppliers are expected to have production facilities in several countries, close to their plants.;0
The purchasing managers at Akzo Nobel Decorating Coatings consider the portfolio analysis as an indispensable tool to determine purchasing strategies, differentiated to products and suppliers.;0
The portfolio analysis is used to indicate the importance of a raw material and its suppliers, and to measure the purchasing value.;0
The analysis results in an overview of the own strengths and weaknesses in purchasing markets.;0
The main purpose of the portfolio approach is to detect products or product groups that cause problems and risks of dependence.;0
The outcome of the portfolio analysis signals the problems and products that need to be tackled, and with which priority.;0
It focuses on the goals and directions of purchasing strategies, and the efforts of R&D departments in their search for alternative solutions.;0
In addition, the purchasing portfolio provides insights into the balance of power: it is of critical importance to recognize and formulate questions with respect to negotiation possibilities.;0
